-8.5	16	0.000000000000000	4226.968626616319000	0.000000000000000	4748.462895279628000	0.000000000000000	5113.130482876512000	0.000000000000000	5858.490789848930000	0.000000000000000	6181.454893327576000	0.000000000000000	7481.647873000072000	0.000000000000000	8382.920743950816000	0.000000000000000	8919.720822140104000	0.000000000000000	9754.484687086594000	0.000000000000000	10644.656849049842000	0.000000000000000	13334.879310929702000	0.000000000000000	19386.853642085580000	0.000000000000000	20021.784832333380000	0.000000000000000	20419.171473545530000	0.000000000000000	19271.202023199160000	0.000000000000000	13370.798346727084000	0.000000000000000	11796.644468322938000	0.000000000000000	10685.246394938776000	0.000000000000000	9573.523769218994000	0.000000000000000	9074.758180274338000	0.000000000000000	7855.327851520620000	0.000000000000000	7120.795626389132000	0.000000000000000	6070.765578041862000	0.000000000000000	5778.950499622488000	0.000000000000000	4580.621219635782000	0.000000000000000	4466.232150200147000	0.000000000000000
-9.0	15	3610.162704863345000	0.000000000000000	3820.529981672359000	0.000000000000000	4612.824291701460000	0.000000000000000	6490.697612088618000	0.000000000000000	6173.032744238386000	0.000000000000000	6605.754747027698000	0.000000000000000	6729.594006328472000	0.000000000000000	7236.880355234664000	0.000000000000000	8740.145081164402000	0.000000000000000	8677.714559585644000	0.000000000000000	10724.161074698920000	0.000000000000000	13799.384457796454000	0.000000000000000	17598.209068505240000	0.000000000000000	18447.295520004630000	0.000000000000000	18250.632867226830000	0.000000000000000	13747.248239848326000	0.000000000000000	10591.971592015552000	0.000000000000000	9433.053894327220000	0.000000000000000	8329.846094190144000	0.000000000000000	8635.947203527864000	0.000000000000000	8488.678859629338000	0.000000000000000	7217.750556257212000	0.000000000000000	6252.299185299070000	0.000000000000000	5955.649305313896000	0.000000000000000	5816.588060268828000	0.000000000000000	5464.551192813198000	0.000000000000000	4489.968429785931000
-9.5	14	0.000000000000000	4455.207423832204000	0.000000000000000	3773.882895093907000	0.000000000000000	4699.469234483382000	0.000000000000000	4982.826984419044000	0.000000000000000	5605.077210479692000	0.000000000000000	6252.593183730104000	0.000000000000000	6789.158155854988000	0.000000000000000	6689.310650725060000	0.000000000000000	7522.760810646678000	0.000000000000000	8202.734174187282000	0.000000000000000	9765.627005725656000	0.000000000000000	15568.611624829158000	0.000000000000000	15994.011660558432000	0.000000000000000	16958.141159340630000	0.000000000000000	15918.974954641522000	0.000000000000000	10324.899572401916000	0.000000000000000	8782.761114794636000	0.000000000000000	7831.174274765134000	0.000000000000000	7696.738268709008000	0.000000000000000	7074.731916771912000	0.000000000000000	6727.794467401128000	0.000000000000000	5800.913889148838000	0.000000000000000	4852.107132912166000	0.000000000000000	4735.106952678722000	0.000000000000000	4393.866099416935000	0.000000000000000	4361.413919277733000	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	3688.510314182907000	0.000000000000000	4201.203117467251000	0.000000000000000	5141.505420855682000	0.000000000000000	4513.710238296204000	0.000000000000000	4835.414839698642000	0.000000000000000	5758.142084645956000	0.000000000000000	6312.264230235134000	0.000000000000000	6740.670650095138000	0.000000000000000	7339.943485524290000	0.000000000000000	7654.709166214668000	0.000000000000000	12238.311163814638000	0.000000000000000	14796.949334353566000	0.000000000000000	14537.248676072186000	0.000000000000000	14311.428364942024000	0.000000000000000	11144.028117296062000	0.000000000000000	8525.631077857444000	0.000000000000000	7319.442561924742000	0.000000000000000	7822.333295978232000	0.000000000000000	7477.307528387976000	0.000000000000000	6560.409345305632000	0.000000000000000	5514.745138562506000	0.000000000000000	5239.280610215124000	0.000000000000000	5356.562737436834000	0.000000000000000	4527.290912859362000	0.000000000000000	4773.575796649968000	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	3338.315412221093000	0.000000000000000	2960.602976811776000	0.000000000000000	4169.201651320997000	0.000000000000000	4954.954934507858000	0.000000000000000	4895.819811838944000	0.000000000000000	5109.220181387068000	0.000000000000000	5640.397352485794000	0.000000000000000	6255.597801227066000	0.000000000000000	6877.732082646214000	0.000000000000000	7962.528370227296000	0.000000000000000	13364.490900662850000	0.000000000000000	13675.165355035726000	0.000000000000000	14197.144540325336000	0.000000000000000	13446.997598219368000	0.000000000000000	7848.585373778678000	0.000000000000000	7132.176116918976000	0.000000000000000	6860.150382477156000	0.000000000000000	6126.448078011166000	0.000000000000000	6062.841103635426000	0.000000000000000	5201.003174673558000	0.000000000000000	5054.287325509024000	0.000000000000000	4836.516156475838000	0.000000000000000	4800.809481294350000	0.000000000000000	4643.028870227756000	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3480.465169143630000	0.000000000000000	4307.659750603377000	0.000000000000000	3910.755094398912000	0.000000000000000	4032.269686944876000	0.000000000000000	4916.298860421386000	0.000000000000000	5881.654676248678000	0.000000000000000	5874.580820491522000	0.000000000000000	6323.245341495744000	0.000000000000000	6239.589769053426000	0.000000000000000	10408.088414702926000	0.000000000000000	12814.723549910238000	0.000000000000000	12673.408418835586000	0.000000000000000	12834.536644836376000	0.000000000000000	9800.471793729488000	0.000000000000000	6404.904446918752000	0.000000000000000	7090.489586909354000	0.000000000000000	5951.378854442998000	0.000000000000000	6991.005761595306000	0.000000000000000	5577.692330711050000	0.000000000000000	5692.102418699704000	0.000000000000000	5347.811210591992000	0.000000000000000	4410.272422949035000	0.000000000000000	4138.976554324701000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3656.463420651780000	0.000000000000000	4138.772416695853000	0.000000000000000	3876.218368167381000	0.000000000000000	4426.936871784457000	0.000000000000000	4499.277179365845000	0.000000000000000	4590.691047826560000	0.000000000000000	4716.667256236764000	0.000000000000000	5519.991148066918000	0.000000000000000	6504.614599784652000	0.000000000000000	11037.441396464382000	0.000000000000000	11947.548232695402000	0.000000000000000	12445.261274728510000	0.000000000000000	11916.725971656976000	0.000000000000000	6673.289552126104000	0.000000000000000	5702.756849461888000	0.000000000000000	5293.418528890726000	0.000000000000000	5153.361936497198000	0.000000000000000	5445.130168252856000	0.000000000000000	4757.622827064774000	0.000000000000000	4330.985138058205000	0.000000000000000	3910.401881359467000	0.000000000000000	3616.079895921932000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3734.616697128285000	0.000000000000000	4469.648604640818000	0.000000000000000	3490.730763055616000	0.000000000000000	3424.598218351514000	0.000000000000000	4489.698428388999000	0.000000000000000	4672.997184281814000	0.000000000000000	4590.612187105950000	0.000000000000000	5344.980353725494000	0.000000000000000	9794.814164312694000	0.000000000000000	11674.671435523714000	0.000000000000000	12055.259846445854000	0.000000000000000	11494.382748043214000	0.000000000000000	8014.190635318070000	0.000000000000000	5386.385705520226000	0.000000000000000	4798.429615651498000	0.000000000000000	5318.221250374614000	0.000000000000000	5389.894681447116000	0.000000000000000	5354.296295866248000	0.000000000000000	4739.665922470306000	0.000000000000000	4587.166456184552000	0.000000000000000	3884.813159528608000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3578.587164894162000	0.000000000000000	3105.857779227031000	0.000000000000000	3537.961864186112000	0.000000000000000	4231.767241042256000	0.000000000000000	4097.075768388275000	0.000000000000000	4887.294342387328000	0.000000000000000	4895.649619588838000	0.000000000000000	5685.990619593268000	0.000000000000000	10489.468066256554000	0.000000000000000	10941.420126774778000	0.000000000000000	10470.299941255318000	0.000000000000000	10539.750934532658000	0.000000000000000	6055.907161447164000	0.000000000000000	4822.636585891024000	0.000000000000000	5171.321896849346000	0.000000000000000	4234.827477884750000	0.000000000000000	4406.777949260821000	0.000000000000000	4273.735594612771000	0.000000000000000	4044.543460305458000	0.000000000000000	3452.243479697931000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2928.904759823329000	0.000000000000000	2299.156418430895000	0.000000000000000	3812.747553341238000	0.000000000000000	3310.924946072189000	0.000000000000000	3628.579410363192000	0.000000000000000	3899.926205942513000	0.000000000000000	4858.093972418948000	0.000000000000000	7660.223728906490000	0.000000000000000	10606.699502600698000	0.000000000000000	10483.381828474554000	0.000000000000000	10770.462761599022000	0.000000000000000	8461.291888499480000	0.000000000000000	5092.722789358068000	0.000000000000000	3848.197470455546000	0.000000000000000	4445.100207627950000	0.000000000000000	4356.192971569564000	0.000000000000000	5138.850790826616000	0.000000000000000	4547.935420562270000	0.000000000000000	4057.747779063327000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	3219.561034584003000	0.000000000000000	3138.256687203742000	0.000000000000000	2988.028615213064000	0.000000000000000	3566.800408518474000	0.000000000000000	3464.877788409906000	0.000000000000000	3836.561046715047000	0.000000000000000	4916.362643227916000	0.000000000000000	9561.026877722370000	0.000000000000000	9820.701058127606000	0.000000000000000	10307.856357069456000	0.000000000000000	8843.888444715284000	0.000000000000000	5131.495395722184000	0.000000000000000	3989.515352275432000	0.000000000000000	4165.921847599598000	0.000000000000000	4121.229959459072000	0.000000000000000	3443.391869731636000	0.000000000000000	3676.569052600983000	0.000000000000000	3427.403410381849000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2951.066451294429000	0.000000000000000	3194.684277944067000	0.000000000000000	3580.763890119281000	0.000000000000000	3836.720156208962000	0.000000000000000	3685.731958220804000	0.000000000000000	3879.327912220742000	0.000000000000000	8098.424589453704000	0.000000000000000	10034.710991514906000	0.000000000000000	10134.898314356492000	0.000000000000000	10010.675711348690000	0.000000000000000	7228.604518106162000	0.000000000000000	3705.359073250827000	0.000000000000000	3925.601609676156000	0.000000000000000	3637.628002439037000	0.000000000000000	4151.116897242339000	0.000000000000000	4074.035880421785000	0.000000000000000	3842.206167866041000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2713.922124733070000	0.000000000000000	2790.670301322184000	0.000000000000000	3576.288268684712000	0.000000000000000	3246.209214679528000	0.000000000000000	3229.922070828733000	0.000000000000000	4446.439984784000000	0.000000000000000	9059.837962384834000	0.000000000000000	9226.779907155188000	0.000000000000000	9107.679111733828000	0.000000000000000	9029.437008567796000	0.000000000000000	4681.956888884874000	0.000000000000000	3716.258227448799000	0.000000000000000	3753.772993292478000	0.000000000000000	3395.947529756225000	0.000000000000000	3430.205535129008000	0.000000000000000	3316.499452201442000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2834.852610882955000	0.000000000000000	3060.572941202131000	0.000000000000000	3088.796054798117000	0.000000000000000	3376.370844789718000	0.000000000000000	3439.214235322805000	0.000000000000000	7345.584427069252000	0.000000000000000	9101.207379573156000	0.000000000000000	8940.447599214430000	0.000000000000000	9212.323556429116000	0.000000000000000	6142.172854458862000	0.000000000000000	4466.640783283803000	0.000000000000000	3706.912199157251000	0.000000000000000	3865.441763331110000	0.000000000000000	4135.127201978012000	0.000000000000000	3900.567590256227000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2384.634016501593000	0.000000000000000	2849.167678237550000	0.000000000000000	2722.931170612005000	0.000000000000000	2716.075412913448000	0.000000000000000	3928.819926318564000	0.000000000000000	8744.204251222880000	0.000000000000000	8720.972686901082000	0.000000000000000	8249.958870147796000	0.000000000000000	8554.146506477896000	0.000000000000000	3899.838783897683000	0.000000000000000	3152.114837310836000	0.000000000000000	3059.758076024639000	0.000000000000000	3223.275991604297000	0.000000000000000	2833.019575371066000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	2017.426162019788000	0.000000000000000	2070.735515946246000	0.000000000000000	3177.967309192281000	0.000000000000000	4733.074366531530000	0.000000000000000	6105.640777249502000	0.000000000000000	8311.131859135332000	0.000000000000000	8881.465765008924000	0.000000000000000	9041.008289348936000	0.000000000000000	6331.811724436810000	0.000000000000000	3337.566201408134000	0.000000000000000	3117.568434533388000	0.000000000000000	3352.827996682404000	0.000000000000000	3091.043441794154000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.058345683453642	0.000000000000000	0.069806147202092	0.000000000000000	0.055162818221715	0.000000000000000	0.078637039341127	0.000000000000000	0.124180560438811	0.000000000000000	0.168440764781255	0.000000000000000	0.170203980721178	0.000000000000000	0.191045736524800	0.000000000000000	0.155321597895715	0.000000000000000	0.078286813917344	0.000000000000000	0.074946720988480	0.000000000000000	0.080625006451753	0.000000000000000	0.077848721352028	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.073099869490678	0.000000000000000	0.067411401412542	0.000000000000000	0.066432014891024	0.000000000000000	0.088383439849706	0.000000000000000	0.090421606138445	0.000000000000000	0.195641949214946	0.000000000000000	0.211562234592991	0.000000000000000	0.216444783692674	0.000000000000000	0.217751537585657	0.000000000000000	0.105728473292148	0.000000000000000	0.100848329245042	0.000000000000000	0.085246985612218	0.000000000000000	0.094759704262977	0.000000000000000	0.080309893320132	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.082316044316387	0.000000000000000	0.074485147969359	0.000000000000000	0.066150126349220	0.000000000000000	0.093516007286548	0.000000000000000	0.089716497659986	0.000000000000000	0.160881294258667	0.000000000000000	0.231360317785619	0.000000000000000	0.234501357318400	0.000000000000000	0.243146795219237	0.000000000000000	0.175681649129064	0.000000000000000	0.101987058198899	0.000000000000000	0.089783318232130	0.000000000000000	0.084636983460997	0.000000000000000	0.096019851768690	0.000000000000000	0.070065217922481	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.075768632585727	0.000000000000000	0.074071195020806	0.000000000000000	0.092086793148689	0.000000000000000	0.088485585036822	0.000000000000000	0.094252324665749	0.000000000000000	0.110032153740727	0.000000000000000	0.224082449901275	0.000000000000000	0.220048791588532	0.000000000000000	0.205805709543008	0.000000000000000	0.215444473537719	0.000000000000000	0.115532952640606	0.000000000000000	0.094806788791637	0.000000000000000	0.096589480134894	0.000000000000000	0.094020490583826	0.000000000000000	0.083199531338846	0.000000000000000	0.079890624089075	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.077444471489695	0.000000000000000	0.098510354521730	0.000000000000000	0.089052780377210	0.000000000000000	0.083812095621102	0.000000000000000	0.081742695600374	0.000000000000000	0.096808941555142	0.000000000000000	0.169183671326910	0.000000000000000	0.246039147147818	0.000000000000000	0.246884850951896	0.000000000000000	0.236379436611273	0.000000000000000	0.196544564259085	0.000000000000000	0.116812180940030	0.000000000000000	0.089649697342835	0.000000000000000	0.094783047766224	0.000000000000000	0.106749820251801	0.000000000000000	0.111673848682367	0.000000000000000	0.091195073044922	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.083153495433088	0.000000000000000	0.101136459009397	0.000000000000000	0.097474362396721	0.000000000000000	0.091499974916005	0.000000000000000	0.096135314971826	0.000000000000000	0.110804303751440	0.000000000000000	0.115000785104796	0.000000000000000	0.226731741431021	0.000000000000000	0.254984161593320	0.000000000000000	0.239088129754644	0.000000000000000	0.230809916826200	0.000000000000000	0.131421762167510	0.000000000000000	0.112358994476843	0.000000000000000	0.105139542862522	0.000000000000000	0.103765482159053	0.000000000000000	0.097837517996268	0.000000000000000	0.096418821321090	0.000000000000000	0.089294909868619	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.084304217655807	0.000000000000000	0.091270080607679	0.000000000000000	0.097099373172388	0.000000000000000	0.074179608062064	0.000000000000000	0.106192827661142	0.000000000000000	0.105465519031678	0.000000000000000	0.134937040152891	0.000000000000000	0.193275460697919	0.000000000000000	0.251258772797492	0.000000000000000	0.288078653577176	0.000000000000000	0.260753864058790	0.000000000000000	0.218435030483729	0.000000000000000	0.128998816649937	0.000000000000000	0.126528320003976	0.000000000000000	0.119896148005293	0.000000000000000	0.113682848176807	0.000000000000000	0.100783314396408	0.000000000000000	0.112390608509040	0.000000000000000	0.079764133440062	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.098738843269979	0.000000000000000	0.098965554407235	0.000000000000000	0.091463847590055	0.000000000000000	0.103773709338462	0.000000000000000	0.104661622448090	0.000000000000000	0.111494192752677	0.000000000000000	0.147802425469672	0.000000000000000	0.127657721282717	0.000000000000000	0.261321414229655	0.000000000000000	0.266703755838222	0.000000000000000	0.263839042929125	0.000000000000000	0.264400317392471	0.000000000000000	0.156673441237772	0.000000000000000	0.134438507412681	0.000000000000000	0.135179373824431	0.000000000000000	0.136355478234104	0.000000000000000	0.116617856011579	0.000000000000000	0.122629715288524	0.000000000000000	0.092967321314784	0.000000000000000	0.097174917149938	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.083781927809975	0.000000000000000	0.110657677098166	0.000000000000000	0.109237872137682	0.000000000000000	0.108277113004836	0.000000000000000	0.121198105984167	0.000000000000000	0.115075166423507	0.000000000000000	0.149873287539205	0.000000000000000	0.153723889008992	0.000000000000000	0.222593818361067	0.000000000000000	0.296070416141701	0.000000000000000	0.311015245649894	0.000000000000000	0.311229976313201	0.000000000000000	0.244134270741066	0.000000000000000	0.157975340232538	0.000000000000000	0.143891141355650	0.000000000000000	0.143685890073624	0.000000000000000	0.123537870656092	0.000000000000000	0.112443233044300	0.000000000000000	0.111576108784613	0.000000000000000	0.104246463250178	0.000000000000000	0.109219177167232	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.110999503689609	0.000000000000000	0.101319893041223	0.000000000000000	0.106738670670896	0.000000000000000	0.123239799987485	0.000000000000000	0.133444461985280	0.000000000000000	0.126975114466696	0.000000000000000	0.149218719168304	0.000000000000000	0.167639926536872	0.000000000000000	0.170969950090995	0.000000000000000	0.309907260285298	0.000000000000000	0.321388321501199	0.000000000000000	0.324377742852993	0.000000000000000	0.316509798983057	0.000000000000000	0.182001782396988	0.000000000000000	0.160523659021911	0.000000000000000	0.178043879270554	0.000000000000000	0.145374893148926	0.000000000000000	0.144098476906083	0.000000000000000	0.146964533294007	0.000000000000000	0.118576811019792	0.000000000000000	0.125636180515427	0.000000000000000	0.108712430154381	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.117187893274010	0.000000000000000	0.112620134403221	0.000000000000000	0.124283548630317	0.000000000000000	0.126773409816706	0.000000000000000	0.136381827633770	0.000000000000000	0.135440954404089	0.000000000000000	0.149807716576239	0.000000000000000	0.184979403718411	0.000000000000000	0.179179032725633	0.000000000000000	0.275615984437455	0.000000000000000	0.350561532575752	0.000000000000000	0.339241780811935	0.000000000000000	0.366326562341898	0.000000000000000	0.307305237428612	0.000000000000000	0.182594816011658	0.000000000000000	0.176587428486160	0.000000000000000	0.158102144145225	0.000000000000000	0.152869975639405	0.000000000000000	0.152319434433457	0.000000000000000	0.124726510131172	0.000000000000000	0.111134742241085	0.000000000000000	0.124451719866098	0.000000000000000	0.122927526617705	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.107214447922087	0.000000000000000	0.118141166887648	0.000000000000000	0.119914475359796	0.000000000000000	0.123935033343390	0.000000000000000	0.153981598243947	0.000000000000000	0.134815355206393	0.000000000000000	0.171465999810704	0.000000000000000	0.164482720992763	0.000000000000000	0.183096032868667	0.000000000000000	0.209657130210728	0.000000000000000	0.359846896996140	0.000000000000000	0.350398345584357	0.000000000000000	0.364043647393871	0.000000000000000	0.360297525318942	0.000000000000000	0.226345549543558	0.000000000000000	0.218924648905611	0.000000000000000	0.188483003332126	0.000000000000000	0.172484239825779	0.000000000000000	0.158844075271494	0.000000000000000	0.156168372045337	0.000000000000000	0.134397673683822	0.000000000000000	0.130902382576679	0.000000000000000	0.111814596014700	0.000000000000000	0.101414925613261	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.115702716801860	0.000000000000000	0.129726726735474	0.000000000000000	0.138396970015315	0.000000000000000	0.132834566311853	0.000000000000000	0.156591033542951	0.000000000000000	0.162890608517424	0.000000000000000	0.179928417641275	0.000000000000000	0.189309736616757	0.000000000000000	0.211724547107828	0.000000000000000	0.225573149197705	0.000000000000000	0.306856083213330	0.000000000000000	0.401773526001089	0.000000000000000	0.402251049071232	0.000000000000000	0.404526933107042	0.000000000000000	0.361690397517962	0.000000000000000	0.225044112235721	0.000000000000000	0.212886508529467	0.000000000000000	0.211783698768127	0.000000000000000	0.193194452317756	0.000000000000000	0.165603313364845	0.000000000000000	0.152403597118772	0.000000000000000	0.131674867311618	0.000000000000000	0.142159448233043	0.000000000000000	0.117398651653978	0.000000000000000	0.122427050231544	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.104009945907259	0.000000000000000	0.108625708995600	0.000000000000000	0.135314228062459	0.000000000000000	0.131883687727576	0.000000000000000	0.151991384552934	0.000000000000000	0.168227923967161	0.000000000000000	0.182102469530804	0.000000000000000	0.192218490652710	0.000000000000000	0.217177075505896	0.000000000000000	0.235857388270157	0.000000000000000	0.266047608522202	0.000000000000000	0.409468802464105	0.000000000000000	0.427628317538592	0.000000000000000	0.423342988063525	0.000000000000000	0.404398866021960	0.000000000000000	0.278401585500042	0.000000000000000	0.232880745845076	0.000000000000000	0.228255764819872	0.000000000000000	0.208731416435905	0.000000000000000	0.183910549036344	0.000000000000000	0.171346391606261	0.000000000000000	0.158522784162958	0.000000000000000	0.146921894666755	0.000000000000000	0.129916582141110	0.000000000000000	0.117542065394095	0.000000000000000	0.104444217636275	0.000000000000000
