-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	995.951896238089000	0.000000000000000	981.098027953153200	0.000000000000000	904.837853429367400	0.000000000000000	987.899796881831000	0.000000000000000	1069.269883541058000	0.000000000000000	1245.895782470090000	0.000000000000000	1609.600953205169000	0.000000000000000	2100.712441385635000	0.000000000000000	2419.231012724336000	0.000000000000000	2303.414981749457000	0.000000000000000	1849.252434616428000	0.000000000000000	1595.158768467545000	0.000000000000000	1300.124030367686000	0.000000000000000	1342.064619475337000	0.000000000000000	1264.171474252965000	0.000000000000000	1212.292988230991000	0.000000000000000	1135.492491795815000	0.000000000000000	937.068506728805400	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	705.052860152772200	0.000000000000000	888.299779643305000	0.000000000000000	1065.201901442339000	0.000000000000000	834.200037465346000	0.000000000000000	1001.081883530965800	0.000000000000000	1068.812867182417000	0.000000000000000	1680.613601486572000	0.000000000000000	1951.265298084118000	0.000000000000000	1819.408535298929000	0.000000000000000	2167.086088873915000	0.000000000000000	1708.267901347698000	0.000000000000000	926.997735200798000	0.000000000000000	1245.428615980723000	0.000000000000000	917.198507310662800	0.000000000000000	1106.850214507817000	0.000000000000000	1147.464163036770000	0.000000000000000	1040.793990872245000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	737.481351909704800	0.000000000000000	795.085149548482400	0.000000000000000	973.589580680417800	0.000000000000000	868.138250035337600	0.000000000000000	1017.599221444552600	0.000000000000000	1434.447135741519000	0.000000000000000	1680.648664462742000	0.000000000000000	1724.503813234369000	0.000000000000000	1905.096271412116000	0.000000000000000	1841.021864406113000	0.000000000000000	1352.023525219025000	0.000000000000000	1223.394157888701000	0.000000000000000	1143.535407629648000	0.000000000000000	1153.365160093616000	0.000000000000000	1006.426732974255200	0.000000000000000	1034.603616243458000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	745.453085739456000	0.000000000000000	751.547393356292400	0.000000000000000	880.046119026013800	0.000000000000000	773.646458093329800	0.000000000000000	889.711792309924000	0.000000000000000	1581.031239575643000	0.000000000000000	1605.500404827676000	0.000000000000000	1511.076732386526000	0.000000000000000	1701.510138736606000	0.000000000000000	1161.388922492998000	0.000000000000000	1371.815147036349000	0.000000000000000	1128.473992512278000	0.000000000000000	1159.502952021931000	0.000000000000000	1359.631577158003000	0.000000000000000	1198.404141845695000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	601.491768672280400	0.000000000000000	710.577647535276400	0.000000000000000	684.549948251926000	0.000000000000000	651.169449340889200	0.000000000000000	1071.598682722792000	0.000000000000000	1625.389576852672000	0.000000000000000	1501.915962788751000	0.000000000000000	1545.573686287141000	0.000000000000000	1704.310191139432000	0.000000000000000	1106.666712946111000	0.000000000000000	863.820496568174000	0.000000000000000	953.912972885829200	0.000000000000000	944.931586801889200	0.000000000000000	909.250518728759000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	230.400486606501000	0.000000000000000	257.126075019846900	0.000000000000000	854.279549378969600	0.000000000000000	1277.549416168646000	0.000000000000000	1100.883780700133000	0.000000000000000	1279.994444265294000	0.000000000000000	1590.707457923227000	0.000000000000000	1698.781484199119000	0.000000000000000	1355.702203112122000	0.000000000000000	788.228204448076600	0.000000000000000	758.150969571148600	0.000000000000000	893.364125584612400	0.000000000000000	1032.356863038011000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Counts
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.012257682578057	0.000000000000000	0.015879178900647	0.000000000000000	0.011262200083930	0.000000000000000	0.019871077685087	0.000000000000000	0.020850832423344	0.000000000000000	0.016995768576470	0.000000000000000	0.021549890722274	0.000000000000000	0.026869297057973	0.000000000000000	0.022905402199123	0.000000000000000	0.016498923532441	0.000000000000000	0.014656593810458	0.000000000000000	0.018180547164429	0.000000000000000	0.018642650835546	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.018378626963991	0.000000000000000	0.015432784305449	0.000000000000000	0.012418960217455	0.000000000000000	0.023666010435425	0.000000000000000	0.025394142789617	0.000000000000000	0.034931074632647	0.000000000000000	0.035801939092632	0.000000000000000	0.037743317328204	0.000000000000000	0.038572142472706	0.000000000000000	0.024467364959974	0.000000000000000	0.026956827637791	0.000000000000000	0.021560544343957	0.000000000000000	0.023123557815708	0.000000000000000	0.022664828471944	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.022677034316379	0.000000000000000	0.013889442892261	0.000000000000000	0.015830225517888	0.000000000000000	0.026849126930450	0.000000000000000	0.018685044606480	0.000000000000000	0.030319368673432	0.000000000000000	0.041157247775868	0.000000000000000	0.042570768133364	0.000000000000000	0.041501485176626	0.000000000000000	0.034697570334614	0.000000000000000	0.026240603020200	0.000000000000000	0.024836581620685	0.000000000000000	0.018830125074096	0.000000000000000	0.023567117303481	0.000000000000000	0.021149967764790	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.018021366653336	0.000000000000000	0.021410203948289	0.000000000000000	0.024277227207711	0.000000000000000	0.022734073379150	0.000000000000000	0.024286906096429	0.000000000000000	0.037792920192488	0.000000000000000	0.050184242062833	0.000000000000000	0.046737066785274	0.000000000000000	0.040836315932875	0.000000000000000	0.042566777438993	0.000000000000000	0.037027337942916	0.000000000000000	0.030034435382247	0.000000000000000	0.032699643586752	0.000000000000000	0.027804673875280	0.000000000000000	0.023151728108335	0.000000000000000	0.021762625489305	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.019909196071731	0.000000000000000	0.024813306465950	0.000000000000000	0.020791880523478	0.000000000000000	0.020765181047147	0.000000000000000	0.021321907345467	0.000000000000000	0.026141047365673	0.000000000000000	0.033858964549943	0.000000000000000	0.042640518155580	0.000000000000000	0.049257407239251	0.000000000000000	0.044710447297122	0.000000000000000	0.042442703715893	0.000000000000000	0.036094812807106	0.000000000000000	0.027328707680703	0.000000000000000	0.028035047177635	0.000000000000000	0.029314395981676	0.000000000000000	0.034148166291713	0.000000000000000	0.023716752919966	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.025729184451412	0.000000000000000	0.031532309287100	0.000000000000000	0.035024090046481	0.000000000000000	0.028439893142104	0.000000000000000	0.031301786487943	0.000000000000000	0.035777883271818	0.000000000000000	0.037830630662621	0.000000000000000	0.053631302796057	0.000000000000000	0.056362712006080	0.000000000000000	0.051895227054351	0.000000000000000	0.049672688563167	0.000000000000000	0.041463111433110	0.000000000000000	0.035081923291902	0.000000000000000	0.032973408801978	0.000000000000000	0.036054020379802	0.000000000000000	0.031384993889497	0.000000000000000	0.032006752404435	0.000000000000000	0.029504185843898	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.020189495384752	0.000000000000000	0.025145894811944	0.000000000000000	0.026870939144396	0.000000000000000	0.012057815340563	0.000000000000000	0.030082231276214	0.000000000000000	0.033854125473221	0.000000000000000	0.038158218274284	0.000000000000000	0.045883196658675	0.000000000000000	0.051792315119627	0.000000000000000	0.063328717734379	0.000000000000000	0.051353698668608	0.000000000000000	0.052675857330487	0.000000000000000	0.035307035166313	0.000000000000000	0.036760942393097	0.000000000000000	0.035013061695426	0.000000000000000	0.031301569646754	0.000000000000000	0.026785930035203	0.000000000000000	0.035972959046059	0.000000000000000	0.016356329100213	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.027785173228265	0.000000000000000	0.027691898584078	0.000000000000000	0.032217610862933	0.000000000000000	0.034070162917276	0.000000000000000	0.033474046482967	0.000000000000000	0.036982803167127	0.000000000000000	0.048894034822623	0.000000000000000	0.046222971821852	0.000000000000000	0.064299819944442	0.000000000000000	0.062310013926127	0.000000000000000	0.062979307703752	0.000000000000000	0.058771900053330	0.000000000000000	0.052229825856986	0.000000000000000	0.044259106369463	0.000000000000000	0.046220759219151	0.000000000000000	0.047731519746412	0.000000000000000	0.039421154474318	0.000000000000000	0.043711070108567	0.000000000000000	0.029843845696812	0.000000000000000	0.032083166979059	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.015941413785493	0.000000000000000	0.029970294660499	0.000000000000000	0.032029361810605	0.000000000000000	0.032634424642395	0.000000000000000	0.032627587499534	0.000000000000000	0.037272445815832	0.000000000000000	0.051342341692820	0.000000000000000	0.047881269785220	0.000000000000000	0.055243954933473	0.000000000000000	0.064289684582824	0.000000000000000	0.068926415895049	0.000000000000000	0.070853260611448	0.000000000000000	0.062532404024215	0.000000000000000	0.051587968828489	0.000000000000000	0.043063814076016	0.000000000000000	0.045690452772707	0.000000000000000	0.040304134003415	0.000000000000000	0.034437784160996	0.000000000000000	0.029546965777855	0.000000000000000	0.025397118546134	0.000000000000000	0.030622860296282	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.036023952170316	0.000000000000000	0.029880794997082	0.000000000000000	0.038021621890688	0.000000000000000	0.040494170200127	0.000000000000000	0.046779306931125	0.000000000000000	0.043850988973980	0.000000000000000	0.053474493507709	0.000000000000000	0.064405210920781	0.000000000000000	0.067625196994898	0.000000000000000	0.083244074212005	0.000000000000000	0.084373547344826	0.000000000000000	0.081423021024747	0.000000000000000	0.081633572945538	0.000000000000000	0.062964995415916	0.000000000000000	0.058406488346223	0.000000000000000	0.063749944619526	0.000000000000000	0.052249080207642	0.000000000000000	0.051731384893615	0.000000000000000	0.051975164166269	0.000000000000000	0.038727278818620	0.000000000000000	0.038985980924861	0.000000000000000	0.033013011603719	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.039080622524037	0.000000000000000	0.029848213840250	0.000000000000000	0.038297175510680	0.000000000000000	0.043922815795856	0.000000000000000	0.045173491987707	0.000000000000000	0.043161221113925	0.000000000000000	0.053374999109091	0.000000000000000	0.066378015485932	0.000000000000000	0.063627564574862	0.000000000000000	0.088564776453390	0.000000000000000	0.092865833874379	0.000000000000000	0.078101617438910	0.000000000000000	0.095683407040425	0.000000000000000	0.088534097443586	0.000000000000000	0.070853531171138	0.000000000000000	0.062474122402358	0.000000000000000	0.054408594350338	0.000000000000000	0.047371103658031	0.000000000000000	0.050286380629433	0.000000000000000	0.042759821111030	0.000000000000000	0.033089026786239	0.000000000000000	0.039021420272384	0.000000000000000	0.036665350413023	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.035872466676018	0.000000000000000	0.043793769458070	0.000000000000000	0.036365160369396	0.000000000000000	0.047970423572479	0.000000000000000	0.060036690907549	0.000000000000000	0.051878139471840	0.000000000000000	0.065811265350740	0.000000000000000	0.061820389446768	0.000000000000000	0.081702875691392	0.000000000000000	0.084770682826256	0.000000000000000	0.107933779492576	0.000000000000000	0.103143939287152	0.000000000000000	0.106877733544518	0.000000000000000	0.105522308178537	0.000000000000000	0.086432720918413	0.000000000000000	0.091831371893576	0.000000000000000	0.078498503880416	0.000000000000000	0.068506405075046	0.000000000000000	0.060469584504815	0.000000000000000	0.057526080072925	0.000000000000000	0.050016261710425	0.000000000000000	0.045201928393386	0.000000000000000	0.037478845635283	0.000000000000000	0.035235627930133	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.033945271596526	0.000000000000000	0.043800988333389	0.000000000000000	0.048044844782723	0.000000000000000	0.047947789621000	0.000000000000000	0.055397330798757	0.000000000000000	0.060506047291375	0.000000000000000	0.070905372475060	0.000000000000000	0.081506542409490	0.000000000000000	0.085803617851681	0.000000000000000	0.099124542392540	0.000000000000000	0.100435314182327	0.000000000000000	0.117056862511976	0.000000000000000	0.120206771488247	0.000000000000000	0.114531440615826	0.000000000000000	0.119301205643333	0.000000000000000	0.097765124288009	0.000000000000000	0.087761943476307	0.000000000000000	0.080476388111259	0.000000000000000	0.073842535500898	0.000000000000000	0.060799425183131	0.000000000000000	0.051204065902030	0.000000000000000	0.040559998705358	0.000000000000000	0.047031786191883	0.000000000000000	0.035701164731225	0.000000000000000	0.038239372394819	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.035345636190325	0.000000000000000	0.038052219771042	0.000000000000000	0.053684580262259	0.000000000000000	0.055158983893559	0.000000000000000	0.059507230365558	0.000000000000000	0.071181719209596	0.000000000000000	0.077982815650021	0.000000000000000	0.090201087479863	0.000000000000000	0.095447545377590	0.000000000000000	0.109082013016034	0.000000000000000	0.122571046232515	0.000000000000000	0.139189647344644	0.000000000000000	0.141877322873478	0.000000000000000	0.141421430036419	0.000000000000000	0.140535184782136	0.000000000000000	0.122104069992430	0.000000000000000	0.106962861256486	0.000000000000000	0.108194602403567	0.000000000000000	0.093455901239092	0.000000000000000	0.080277114954457	0.000000000000000	0.075017822080329	0.000000000000000	0.068197707254379	0.000000000000000	0.053986473619755	0.000000000000000	0.046575261364762	0.000000000000000	0.038387102309433	0.000000000000000	0.037055185416306	0.000000000000000
9.0	51	0.031833355874258	0.000000000000000	0.039669897546726	0.000000000000000	0.062413270659975	0.000000000000000	0.055122256275848	0.000000000000000	0.052296430988200	0.000000000000000	0.064857999736945	0.000000000000000	0.088305630329517	0.000000000000000	0.094537740237770	0.000000000000000	0.104931612730773	0.000000000000000	0.114160591757099	0.000000000000000	0.128287091852592	0.000000000000000	0.150473734071417	0.000000000000000	0.162078283227121	0.000000000000000	0.162857208068581	0.000000000000000	0.163881853568559	0.000000000000000	0.145922442964664	0.000000000000000	0.136033539588550	0.000000000000000	0.122488713017811	0.000000000000000	0.105522894630467	0.000000000000000	0.093592623755299	0.000000000000000	0.084703751305422	0.000000000000000	0.064367448713781	0.000000000000000	0.055772333394498	0.000000000000000	0.055929919158811	0.000000000000000	0.053621357349526	0.000000000000000	0.044692131573898	0.000000000000000	0.039702154588553
8.5	50	0.000000000000000	0.031545199653292	0.000000000000000	0.051043798328047	0.000000000000000	0.058900901041032	0.000000000000000	0.067997630136705	0.000000000000000	0.079920428325219	0.000000000000000	0.093501937225892	0.000000000000000	0.105293756705660	0.000000000000000	0.122731213186718	0.000000000000000	0.145196302002254	0.000000000000000	0.155642957679806	0.000000000000000	0.173153708052049	0.000000000000000	0.192244086714655	0.000000000000000	0.209433488922001	0.000000000000000	0.201344057155979	0.000000000000000	0.197040833672604	0.000000000000000	0.167240019032264	0.000000000000000	0.162054861639978	0.000000000000000	0.147834347947179	0.000000000000000	0.127076835580316	0.000000000000000	0.107983422631939	0.000000000000000	0.089688781915911	0.000000000000000	0.083941916269633	0.000000000000000	0.072926891452986	0.000000000000000	0.059492229397644	0.000000000000000	0.050301226565872	0.000000000000000	0.035382982815636	0.000000000000000
8.0	49	0.042646197502134	0.000000000000000	0.047872278035870	0.000000000000000	0.051060344810478	0.000000000000000	0.063255135612304	0.000000000000000	0.083434867967248	0.000000000000000	0.084402807819048	0.000000000000000	0.104968454283734	0.000000000000000	0.128669802924559	0.000000000000000	0.145586679603999	0.000000000000000	0.174554759731322	0.000000000000000	0.194449022637146	0.000000000000000	0.224678315214411	0.000000000000000	0.235712498985134	0.000000000000000	0.239629321025821	0.000000000000000	0.235740337522808	0.000000000000000	0.217628104992384	0.000000000000000	0.192518726806407	0.000000000000000	0.180067085231832	0.000000000000000	0.152816496038901	0.000000000000000	0.138078272165625	0.000000000000000	0.110624806343231	0.000000000000000	0.081384971827311	0.000000000000000	0.072642103240986	0.000000000000000	0.078102352005581	0.000000000000000	0.053914616078260	0.000000000000000	0.047104097336431	0.000000000000000	0.037184160735025
7.5	48	0.000000000000000	0.048013193633699	0.000000000000000	0.056868540647763	0.000000000000000	0.073575221444104	0.000000000000000	0.089823014584936	0.000000000000000	0.096617123980050	0.000000000000000	0.120993248531580	0.000000000000000	0.152536918304438	0.000000000000000	0.181192450165985	0.000000000000000	0.205505444650927	0.000000000000000	0.244739324639076	0.000000000000000	0.257990617563404	0.000000000000000	0.293722629575122	0.000000000000000	0.297856053824502	0.000000000000000	0.296987233085993	0.000000000000000	0.290611925825895	0.000000000000000	0.268588911009142	0.000000000000000	0.248505682334607	0.000000000000000	0.216327007028612	0.000000000000000	0.189591314519249	0.000000000000000	0.161608171402865	0.000000000000000	0.128720290354136	0.000000000000000	0.104304036017866	0.000000000000000	0.090370963877552	0.000000000000000	0.071875082186654	0.000000000000000	0.061763816498838	0.000000000000000	0.048556986134660	0.000000000000000
7.0	47	0.037092633188881	0.000000000000000	0.057775821520718	0.000000000000000	0.066812779409556	0.000000000000000	0.078949944141709	0.000000000000000	0.097626477668411	0.000000000000000	0.117432022754931	0.000000000000000	0.156110391506249	0.000000000000000	0.193525023267147	0.000000000000000	0.236278884135798	0.000000000000000	0.280458836091003	0.000000000000000	0.316314404006824	0.000000000000000	0.344278171660374	0.000000000000000	0.361087619793999	0.000000000000000	0.365086023904014	0.000000000000000	0.365482572712581	0.000000000000000	0.343940986586827	0.000000000000000	0.303560144185545	0.000000000000000	0.283447856914799	0.000000000000000	0.241825200380443	0.000000000000000	0.186773387884941	0.000000000000000	0.155710584771971	0.000000000000000	0.122632734129238	0.000000000000000	0.097056534176970	0.000000000000000	0.085952198520827	0.000000000000000	0.069176887422347	0.000000000000000	0.054354241521098	0.000000000000000	0.043261855558308
6.5	46	0.000000000000000	0.049811177216077	0.000000000000000	0.068069755421170	0.000000000000000	0.091084324268728	0.000000000000000	0.101710205397565	0.000000000000000	0.128832380314402	0.000000000000000	0.160146988421553	0.000000000000000	0.209378911026046	0.000000000000000	0.272488713985801	0.000000000000000	0.347425296256407	0.000000000000000	0.396141883317436	0.000000000000000	0.451193679199615	0.000000000000000	0.476930631311967	0.000000000000000	0.497809620390755	0.000000000000000	0.486165689425008	0.000000000000000	0.484323688262677	0.000000000000000	0.438703555202321	0.000000000000000	0.404436208561368	0.000000000000000	0.350298718963098	0.000000000000000	0.288818197044026	0.000000000000000	0.213182526951694	0.000000000000000	0.171064069485400	0.000000000000000	0.127928272868214	0.000000000000000	0.111140252895719	0.000000000000000	0.086719225605047	0.000000000000000	0.070165616404947	0.000000000000000	0.060777665188264	0.000000000000000
6.0	45	0.045823704828143	0.000000000000000	0.085500097677483	0.000000000000000	0.092717979834967	0.000000000000000	0.107287582051431	0.000000000000000	0.117689883705017	0.000000000000000	0.156186315296152	0.000000000000000	0.200209133413741	0.000000000000000	0.296028361642959	0.000000000000000	0.422186791085797	0.000000000000000	0.590959885948488	0.000000000000000	0.643684772810594	0.000000000000000	0.689634900941226	0.000000000000000	0.697772943209281	0.000000000000000	0.709769649742560	0.000000000000000	0.686821958023904	0.000000000000000	0.667939540335158	0.000000000000000	0.626179100571576	0.000000000000000	0.560179435925775	0.000000000000000	0.447217356641472	0.000000000000000	0.286574427559534	0.000000000000000	0.207825712678552	0.000000000000000	0.152334730256691	0.000000000000000	0.117925836524687	0.000000000000000	0.102992754141261	0.000000000000000	0.086527434635187	0.000000000000000	0.067923057535807	0.000000000000000	0.063171653243182
5.5	44	0.000000000000000	0.068165666881930	0.000000000000000	0.074718477108029	0.000000000000000	0.105122990356290	0.000000000000000	0.130196046526068	0.000000000000000	0.159045750285021	0.000000000000000	0.208897540532300	0.000000000000000	0.300961461134882	0.000000000000000	0.491836305004284	0.000000000000000	1.156455394631035	0.000000000000000	1.334673602000555	0.000000000000000	1.411636658614327	0.000000000000000	1.439244026564022	0.000000000000000	1.446399620399357	0.000000000000000	1.427461106857294	0.000000000000000	1.410878446304432	0.000000000000000	1.361410083536863	0.000000000000000	1.300872524993323	0.000000000000000	1.117728676805337	0.000000000000000	0.529675411621652	0.000000000000000	0.295707992855550	0.000000000000000	0.218224821582642	0.000000000000000	0.163503175737704	0.000000000000000	0.133697041092562	0.000000000000000	0.101584024886317	0.000000000000000	0.078425708227197	0.000000000000000	0.059775825986989	0.000000000000000
5.0	43	0.065017955301343	0.000000000000000	0.092109710006941	0.000000000000000	0.097172390912478	0.000000000000000	0.123417138674032	0.000000000000000	0.157902844412560	0.000000000000000	0.212420634029505	0.000000000000000	0.283936827792990	0.000000000000000	0.476937102127415	0.000000000000000	3.962040593646244	0.000000000000000	7.612013146885380	0.000000000000000	7.791535000077158	0.000000000000000	7.862702875294104	0.000000000000000	7.814862609724264	0.000000000000000	7.853339574692892	0.000000000000000	7.842851911489546	0.000000000000000	7.698779603641796	0.000000000000000	7.694261047183486	0.000000000000000	7.508743386656774	0.000000000000000	5.030231058407378	0.000000000000000	0.494702769702152	0.000000000000000	0.291157978796731	0.000000000000000	0.201081331217780	0.000000000000000	0.153067511846581	0.000000000000000	0.127925979984190	0.000000000000000	0.108612337115033	0.000000000000000	0.085429645966006	0.000000000000000	0.064779756085315
4.5	42	0.000000000000000	0.075243972692258	0.000000000000000	0.099449621103571	0.000000000000000	0.113705860123464	0.000000000000000	0.155122939828907	0.000000000000000	0.213385615950868	0.000000000000000	0.278650982232649	0.000000000000000	0.400310642117620	0.000000000000000	1.072983494572995	0.000000000000000	8.219718078197486	0.000000000000000	8.796122775019652	0.000000000000000	8.924296673708810	0.000000000000000	9.002110730158230	0.000000000000000	9.002217450079730	0.000000000000000	8.982962814500682	0.000000000000000	8.921410440803054	0.000000000000000	8.903844033480150	0.000000000000000	8.818653281114276	0.000000000000000	8.320910583095866	0.000000000000000	1.238878503210947	0.000000000000000	0.425815901165523	0.000000000000000	0.287365450503962	0.000000000000000	0.205416959304551	0.000000000000000	0.157817946149958	0.000000000000000	0.119085671223725	0.000000000000000	0.095680437979624	0.000000000000000	0.076904400193462	0.000000000000000
4.0	41	0.061894501943353	0.000000000000000	0.100099794049412	0.000000000000000	0.102476909134212	0.000000000000000	0.135370247641339	0.000000000000000	0.174896534373423	0.000000000000000	0.251844388323287	0.000000000000000	0.347910413690015	0.000000000000000	0.589623240686164	0.000000000000000	4.591238453421776	0.000000000000000	8.925890869456002	0.000000000000000	9.165745617167738	0.000000000000000	9.244394153238940	0.000000000000000	9.226374108787760	0.000000000000000	9.263438568072620	0.000000000000000	9.229580069517314	0.000000000000000	9.175247292661390	0.000000000000000	9.162871966602290	0.000000000000000	8.924674204450294	0.000000000000000	5.710088755811214	0.000000000000000	0.643592670095369	0.000000000000000	0.348416722612877	0.000000000000000	0.257276619203723	0.000000000000000	0.184387247229325	0.000000000000000	0.142115478194340	0.000000000000000	0.113500903182400	0.000000000000000	0.094884216343276	0.000000000000000	0.070153321477534
